fold_id,factor,horizon,train_mean_rank_ic,train_hac_t,train_hac_p,train_global_fdr_p,selected,selected_horizon,train_direction,validation_raw_rank_ic,validation_aligned_rank_ic
1,CORR_PV_10,1D,-0.0064,-2.0319,0.042861,0.14287,False,3D,-1,-0.0048,0.0048
1,CORR_PV_10,3D,-0.0084,-1.8575,0.064022,0.15306,False,3D,-1,-0.0055,0.0055
1,CORR_PV_10,5D,-0.0078,-1.4321,0.152957,0.246705,False,3D,-1,-0.0088,0.0088
1,CORR_PV_10,10D,-0.0103,-1.3714,0.171066,0.259191,False,3D,-1,-0.0137,0.0137
1,CORR_PV_10,20D,-0.0113,-1.2728,0.203867,0.299804,False,3D,-1,-0.0193,0.0193
1,WVMA_10,1D,-0.0088,-2.2214,0.026949,0.112287,False,1D,-1,-0.0157,0.0157
1,WVMA_10,3D,-0.0084,-1.4409,0.150492,0.246705,False,1D,-1,-0.0201,0.0201
1,WVMA_10,5D,-0.0045,-0.6588,0.510463,0.567181,False,1D,-1,-0.0217,0.0217
1,WVMA_10,10D,-0.0042,-0.5508,0.58214,0.59402,False,1D,-1,-0.0221,0.0221
1,WVMA_10,20D,-0.0058,-0.602,0.547564,0.588225,False,1D,-1,-0.0404,0.0404
1,CORR_PV_20,1D,-0.0052,-1.6222,0.105606,0.203088,False,3D,-1,-0.0098,0.0098
1,CORR_PV_20,3D,-0.0082,-1.7846,0.075123,0.168187,False,3D,-1,-0.0119,0.0119
1,CORR_PV_20,5D,-0.0074,-1.1719,0.241984,0.339057,False,3D,-1,-0.012,0.012
1,CORR_PV_20,10D,-0.0096,-1.0378,0.300033,0.384658,False,3D,-1,-0.0182,0.0182
1,CORR_PV_20,20D,-0.0161,-1.4934,0.136167,0.246705,False,3D,-1,-0.0344,0.0344
1,WVMA_20,1D,-0.0104,-2.328,0.0205,0.093182,False,3D,-1,-0.0174,0.0174
1,WVMA_20,3D,-0.011,-1.7716,0.077366,0.168187,False,3D,-1,-0.0309,0.0309
1,WVMA_20,5D,-0.0077,-1.1091,0.268175,0.352862,False,3D,-1,-0.0341,0.0341
1,WVMA_20,10D,-0.0066,-0.8178,0.41405,0.504939,False,3D,-1,-0.035,0.035
1,WVMA_20,20D,-0.009,-0.6988,0.485183,0.551344,False,3D,-1,-0.0431,0.0431
1,TURNOVER_SURGE_5,1D,0.0061,1.924,0.055111,0.15306,False,1D,1,-0.0006,-0.0006
1,TURNOVER_SURGE_5,3D,0.0027,0.7384,0.460749,0.535755,False,1D,1,0.0025,0.0025
1,TURNOVER_SURGE_5,5D,0.0036,0.9698,0.332763,0.415954,False,1D,1,-0.0033,-0.0033
1,TURNOVER_SURGE_5,10D,0.0045,1.4667,0.143288,0.246705,False,1D,1,-0.0068,-0.0068
1,TURNOVER_SURGE_5,20D,0.0049,1.6467,0.100471,0.200942,False,1D,1,-0.0018,-0.0018
1,TURNOVER_SURGE_20,1D,0.0063,1.9473,0.052279,0.15306,False,10D,1,-0.0008,-0.0008
1,TURNOVER_SURGE_20,3D,0.0073,1.8731,0.061865,0.15306,False,10D,1,0.0065,0.0065
1,TURNOVER_SURGE_20,5D,0.0112,2.731,0.006626,0.07545,False,10D,1,0.0041,0.0041
1,TURNOVER_SURGE_20,10D,0.0154,3.1251,0.001923,0.03205,False,10D,1,0.0066,0.0066
1,TURNOVER_SURGE_20,20D,0.0137,2.4454,0.014952,0.093182,False,10D,1,0.0059,0.0059
1,TURNOVER_STD_20,1D,-0.0115,-3.2098,0.001448,0.03205,False,20D,-1,-0.0152,0.0152
1,TURNOVER_STD_20,3D,-0.0139,-2.6871,0.007545,0.07545,False,20D,-1,-0.0201,0.0201
1,TURNOVER_STD_20,5D,-0.0143,-2.3333,0.020187,0.093182,False,20D,-1,-0.0237,0.0237
1,TURNOVER_STD_20,10D,-0.0174,-2.1747,0.030309,0.116573,False,20D,-1,-0.0299,0.0299
1,TURNOVER_STD_20,20D,-0.0263,-2.1134,0.035256,0.125914,True,20D,-1,-0.0436,0.0436
1,AMOUNT_RATIO_5_20,1D,-0.0001,-0.0417,0.966797,0.966797,False,10D,1,0.0019,0.0019
1,AMOUNT_RATIO_5_20,3D,0.0066,1.4359,0.151897,0.246705,False,10D,1,0.0067,0.0067
1,AMOUNT_RATIO_5_20,5D,0.01,1.7154,0.087145,0.181552,False,10D,1,0.0099,0.0099
1,AMOUNT_RATIO_5_20,10D,0.0153,2.3578,0.018919,0.093182,False,10D,1,0.0207,0.0207
1,AMOUNT_RATIO_5_20,20D,0.0131,1.9867,0.047718,0.149119,False,10D,1,0.0134,0.0134
1,LIMIT_UP_SPACE,1D,0.0147,4.6503,5e-06,0.00025,False,1D,1,0.0015,0.0015
1,LIMIT_UP_SPACE,3D,0.0092,2.4674,0.014054,0.093182,False,1D,1,0.0039,0.0039
1,LIMIT_UP_SPACE,5D,0.0096,2.4066,0.016581,0.093182,False,1D,1,-0.0047,-0.0047
1,LIMIT_UP_SPACE,10D,0.0062,1.1443,0.253216,0.342184,False,1D,1,-0.0038,-0.0038
1,LIMIT_UP_SPACE,20D,0.0042,0.5879,0.556945,0.588225,False,1D,1,-0.0015,-0.0015
1,IS_LIMIT_UP_LAG1,1D,0.001,1.1666,0.244121,0.339057,False,3D,1,0.0006,0.0006
1,IS_LIMIT_UP_LAG1,3D,0.0021,1.8556,0.064285,0.15306,False,3D,1,0.0003,0.0003
